route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1071,1,5895552,the Sunset District,0,7112,112900
1071,1,5895551,the Sunset District,0,7111,112900
1071,1,5895550,the Sunset District,0,7104,112900
1071,1,5895549,the Sunset District,0,7110,112900
1071,1,5895548,the Sunset District,0,7109,112900
1071,1,5895547,the Sunset District,0,7108,112900
1071,1,5895546,the Sunset District,0,7106,112900
1071,1,5895545,the Sunset District,0,7105,112900
1071,1,5895544,the Sunset District,0,7103,112900
1071,1,5895543,the Sunset District,0,7113,112900
1071,1,5895542,the Sunset District,0,7102,112900
1071,1,5895541,the Sunset District,0,7101,112900
1071,1,5895540,the Sunset District,0,7112,112900
1071,1,5895539,the Sunset District,0,7107,112900
1071,1,5895538,the Sunset District,0,7111,112900
1071,1,5895536,the Sunset District,0,7104,112900
1071,1,5895537,the Sunset District,0,7110,112900
1071,1,5895533,the Sunset District,0,7109,112900
1071,1,5895535,the Sunset District,0,7108,112900
1071,1,5895534,the Sunset District,0,7106,112900
1071,1,5895532,the Sunset District,0,7105,112900
1071,1,5895531,the Sunset District,0,7103,112900
1071,1,5895530,the Sunset District,0,7102,112900
1071,1,5895529,the Sunset District,0,7101,112900
1071,1,5895528,the Sunset District,0,7107,112900
1071,2,5895920,the Sunset District,0,7108,112900
1071,2,5895918,the Sunset District,0,7109,112900
1071,2,5895915,the Sunset District,0,7112,112900
1071,2,5895913,the Sunset District,0,7105,112900
1071,2,5895911,the Sunset District,0,7102,112900
1071,2,5895908,the Sunset District,0,7107,112900
1071,2,5895906,the Sunset District,0,7110,112900
1072,1,5895583,the Sunset District,0,7106,112901
1072,1,5895582,the Sunset District,0,7151,112901
1072,1,5895581,the Sunset District,0,7105,112901
1072,1,5895580,the Sunset District,0,7103,112901
1072,1,5895445,the Sunset District,0,7113,112901
1072,1,5895579,the Sunset District,0,7102,112901
1072,1,5895578,the Sunset District,0,7152,112901
1072,1,5895577,the Sunset District,0,7101,112901
1072,1,5895576,the Sunset District,0,7112,112901
1006,3,5896402,Van Ness & Market,1,609,112902
1006,3,5896400,Van Ness & Market,1,608,112902
1006,3,5896384,Van Ness & Market,1,605,112902
1006,3,5896376,Van Ness & Market,1,601,112902
1006,3,5896371,Van Ness & Market,1,604,112902
1006,2,5895992,Van Ness & Market,1,609,112902
1006,2,5895991,Van Ness & Market,1,608,112902
1006,2,5896092,Van Ness & Market,1,605,112902
1006,2,5895967,Van Ness & Market,1,601,112902
1006,2,5895962,Van Ness & Market,1,604,112902
1006,1,5895782,Van Ness & Market,1,610,112902
1006,1,5895781,Van Ness & Market,1,609,112902
1006,1,5895780,Van Ness & Market,1,602,112902
1006,1,5895779,Van Ness & Market,1,606,112902
1006,1,5895778,Van Ness & Market,1,611,112902
1006,1,5895777,Van Ness & Market,1,601,112902
1006,1,5895776,Van Ness & Market,1,652,112902
1006,1,5895768,Van Ness & Market,1,608,112902
1006,1,5895769,Van Ness & Market,1,604,112902
1006,3,5896399,Downtown,1,607,112903
1006,3,5896397,Downtown,1,602,112903
1006,3,5896395,Downtown,1,609,112903
1006,3,5896393,Downtown,1,608,112903
1006,3,5896391,Downtown,1,607,112903
1006,3,5896389,Downtown,1,602,112903
1006,3,5896387,Downtown,1,609,112903
1006,3,5896385,Downtown,1,608,112903
1006,3,5896382,Downtown,1,607,112903
1006,3,5896380,Downtown,1,602,112903
1006,3,5896378,Downtown,1,609,112903
1006,3,5896375,Downtown,1,605,112903
1006,3,5896373,Downtown,1,608,112903
1006,3,5896370,Downtown,1,607,112903
1006,3,5896368,Downtown,1,603,112903
1006,3,5896366,Downtown,1,602,112903
1006,3,5896364,Downtown,1,609,112903
1006,3,5896362,Downtown,1,601,112903
1006,3,5896360,Downtown,1,606,112903
1006,3,5896358,Downtown,1,605,112903
1006,3,5896356,Downtown,1,608,112903
1006,3,5896354,Downtown,1,604,112903
1006,3,5896352,Downtown,1,607,112903
1006,3,5896350,Downtown,1,603,112903
1006,3,5896348,Downtown,1,602,112903
1006,3,5896346,Downtown,1,609,112903
1006,3,5896344,Downtown,1,601,112903
1006,3,5896342,Downtown,1,606,112903
1006,3,5896340,Downtown,1,605,112903
1071,1,5895448,the Sunset District,0,3891,112900
1071,1,5895600,the Sunset District,0,9792,112900
1071,1,5895599,the Sunset District,0,7108,112900
1071,1,5895598,the Sunset District,0,9793,112900
1071,1,5895449,the Sunset District,0,7103,112900
1071,1,5895450,the Sunset District,0,7102,112900
1071,1,5895451,the Sunset District,0,9792,112900
1006,3,5896324,Downtown,1,606,112903
1006,3,5896322,Downtown,1,605,112903
1006,3,5896320,Downtown,1,608,112903
1006,3,5896318,Downtown,1,604,112903
1006,3,5896316,Downtown,1,607,112903
1006,3,5896314,Downtown,1,603,112903
1006,3,5896312,Downtown,1,602,112903
1006,3,5896310,Downtown,1,609,112903
1006,3,5896308,Downtown,1,601,112903
1006,3,5896306,Downtown,1,606,112903
1006,3,5896304,Downtown,1,605,112903
1006,3,5896302,Downtown,1,608,112903
1006,3,5896300,Downtown,1,604,112903
1006,3,5896298,Downtown,1,607,112903
1006,3,5896296,Downtown,1,603,112903
1006,3,5896294,Downtown,1,602,112903
1006,3,5896292,Downtown,1,609,112903
1006,3,5896290,Downtown,1,601,112903
1006,3,5896288,Downtown,1,606,112903
1006,3,5896286,Downtown,1,605,112903
1006,3,5896284,Downtown,1,608,112903
1006,3,5896282,Downtown,1,604,112903
1006,3,5896280,Downtown,1,607,112903
1006,3,5896278,Downtown,1,603,112903
1006,3,5896276,Downtown,1,602,112903
1006,3,5896273,Downtown,1,601,112903
1006,3,5896271,Downtown,1,606,112903
1006,3,5896269,Downtown,1,605,112903
1006,3,5896267,Downtown,1,604,112903
1006,3,5896265,Downtown,1,607,112903
1006,3,5896263,Downtown,1,603,112903
1006,3,5896261,Downtown,1,602,112903
1006,3,5896259,Downtown,1,601,112903
1006,3,5896256,Downtown,1,605,112903
1006,3,5896254,Downtown,1,604,112903
1006,3,5896252,Downtown,1,603,112903
1006,3,5896250,Downtown,1,602,112903
1006,3,5896248,Downtown,1,601,112903
1006,2,5895989,Downtown,1,607,112903
1006,2,5895987,Downtown,1,602,112903
1006,2,5895985,Downtown,1,609,112903
1006,2,5895983,Downtown,1,608,112903
1006,2,5895981,Downtown,1,607,112903
1006,2,5895979,Downtown,1,602,112903
1006,2,5895977,Downtown,1,609,112903
1006,2,5895975,Downtown,1,608,112903
1006,2,5895973,Downtown,1,607,112903
1006,2,5895971,Downtown,1,602,112903
1006,2,5895969,Downtown,1,609,112903
1006,2,5895966,Downtown,1,605,112903
1006,2,5895965,Downtown,1,608,112903
1006,2,5895961,Downtown,1,607,112903
1006,2,5895959,Downtown,1,603,112903
1006,2,5895957,Downtown,1,602,112903
1006,2,5895955,Downtown,1,609,112903
1006,2,5895953,Downtown,1,601,112903
1006,2,5895951,Downtown,1,606,112903
1071,1,5895527,the Sunset District,0,7104,112900
1072,1,5895589,the Sunset District,0,7112,112901
1072,1,5895588,the Sunset District,0,7111,112901
1072,1,5895587,the Sunset District,0,7104,112901
1072,1,5895586,the Sunset District,0,7110,112901
1072,1,5895585,the Sunset District,0,7109,112901
1072,1,5895584,the Sunset District,0,7108,112901
1006,2,5896088,Downtown,1,601,112903
1006,2,5896086,Downtown,1,606,112903
1006,2,5896084,Downtown,1,605,112903
1006,2,5896082,Downtown,1,608,112903
1006,2,5896080,Downtown,1,604,112903
1006,2,5896078,Downtown,1,607,112903
1006,2,5896076,Downtown,1,603,112903
1006,2,5896074,Downtown,1,602,112903
1006,2,5896072,Downtown,1,609,112903
1006,2,5896070,Downtown,1,601,112903
1006,2,5896068,Downtown,1,606,112903
1006,2,5896066,Downtown,1,605,112903
1006,2,5896064,Downtown,1,608,112903
1006,2,5896062,Downtown,1,604,112903
1006,2,5896060,Downtown,1,607,112903
1006,2,5896058,Downtown,1,603,112903
1006,2,5896056,Downtown,1,602,112903
1006,2,5896054,Downtown,1,609,112903
1006,2,5896052,Downtown,1,601,112903
1006,2,5896050,Downtown,1,606,112903
1006,2,5896048,Downtown,1,605,112903
1006,2,5896046,Downtown,1,608,112903
1006,2,5896044,Downtown,1,604,112903
1006,2,5896042,Downtown,1,607,112903
1006,2,5896040,Downtown,1,603,112903
1006,2,5896038,Downtown,1,602,112903
1006,2,5896036,Downtown,1,609,112903
1006,2,5896034,Downtown,1,601,112903
1006,2,5896032,Downtown,1,606,112903
1006,2,5896030,Downtown,1,605,112903
1006,2,5896028,Downtown,1,608,112903
1006,2,5896026,Downtown,1,604,112903
1006,2,5896024,Downtown,1,607,112903
1006,2,5896022,Downtown,1,603,112903
1006,2,5896020,Downtown,1,602,112903
1006,2,5896018,Downtown,1,601,112903
1006,2,5896016,Downtown,1,606,112903
1006,2,5896014,Downtown,1,605,112903
1006,2,5896012,Downtown,1,604,112903
1006,2,5896010,Downtown,1,607,112903
1006,2,5896008,Downtown,1,603,112903
1006,2,5896006,Downtown,1,602,112903
1006,2,5896004,Downtown,1,601,112903
1006,2,5896001,Downtown,1,605,112903
1006,2,5895999,Downtown,1,604,112903
1006,2,5895997,Downtown,1,603,112903
1006,2,5895995,Downtown,1,602,112903
1006,2,5895993,Downtown,1,601,112903
1006,1,5895774,Downtown,1,607,112903
1006,1,5895660,Downtown,1,603,112903
1006,1,5895661,Downtown,1,610,112903
1006,1,5895662,Downtown,1,609,112903
1006,1,5895663,Downtown,1,607,112903
1006,1,5895664,Downtown,1,603,112903
1006,1,5895665,Downtown,1,610,112903
1006,1,5895771,Downtown,1,609,112903
1006,1,5895666,Downtown,1,607,112903
1006,3,5896338,Downtown,1,608,112903
1006,3,5896336,Downtown,1,604,112903
1006,3,5896334,Downtown,1,607,112903
1006,3,5896332,Downtown,1,603,112903
1006,3,5896330,Downtown,1,602,112903
1006,3,5896328,Downtown,1,609,112903
1006,3,5896326,Downtown,1,601,112903
1006,1,5895670,Downtown,1,603,112903
1006,1,5895671,Downtown,1,651,112903
1006,1,5895672,Downtown,1,611,112903
1006,1,5895673,Downtown,1,602,112903
1006,1,5895674,Downtown,1,601,112903
1006,1,5895697,Downtown,1,610,112903
1006,1,5895698,Downtown,1,652,112903
1006,1,5895699,Downtown,1,605,112903
1006,1,5895700,Downtown,1,609,112903
1006,1,5895701,Downtown,1,608,112903
1006,1,5895702,Downtown,1,607,112903
1006,1,5895703,Downtown,1,606,112903
1006,1,5895704,Downtown,1,603,112903
1006,1,5895705,Downtown,1,651,112903
1006,1,5895706,Downtown,1,611,112903
1006,1,5895707,Downtown,1,602,112903
1006,1,5895708,Downtown,1,601,112903
1006,1,5895709,Downtown,1,610,112903
1006,1,5895710,Downtown,1,605,112903
1006,1,5895711,Downtown,1,609,112903
1006,1,5895712,Downtown,1,608,112903
1006,1,5895713,Downtown,1,607,112903
1006,1,5895714,Downtown,1,606,112903
1006,1,5895715,Downtown,1,603,112903
1006,1,5895716,Downtown,1,611,112903
1006,1,5895717,Downtown,1,602,112903
1006,1,5895718,Downtown,1,601,112903
1006,1,5895719,Downtown,1,610,112903
1006,1,5895720,Downtown,1,605,112903
1006,1,5895721,Downtown,1,609,112903
1006,1,5895722,Downtown,1,608,112903
1006,1,5895723,Downtown,1,607,112903
1006,1,5895724,Downtown,1,606,112903
1006,1,5895738,Downtown,1,603,112903
1006,1,5895725,Downtown,1,611,112903
1006,1,5895726,Downtown,1,602,112903
1006,1,5895727,Downtown,1,601,112903
1006,1,5895728,Downtown,1,610,112903
1006,1,5895729,Downtown,1,605,112903
1006,1,5895730,Downtown,1,609,112903
1006,1,5895731,Downtown,1,608,112903
1006,1,5895732,Downtown,1,607,112903
1006,1,5895733,Downtown,1,606,112903
1006,1,5895734,Downtown,1,603,112903
1006,1,5895735,Downtown,1,611,112903
1006,1,5895736,Downtown,1,602,112903
1006,1,5895737,Downtown,1,601,112903
1006,1,5895675,Downtown,1,610,112903
1006,1,5895676,Downtown,1,605,112903
1006,1,5895677,Downtown,1,609,112903
1006,1,5895678,Downtown,1,608,112903
1006,1,5895679,Downtown,1,607,112903
1006,1,5895680,Downtown,1,606,112903
1006,1,5895681,Downtown,1,604,112903
1006,1,5895659,Downtown,1,603,112903
1006,1,5895682,Downtown,1,611,112903
1006,1,5895683,Downtown,1,602,112903
1006,2,5895949,Downtown,1,605,112903
1006,2,5895947,Downtown,1,608,112903
1006,2,5895945,Downtown,1,604,112903
1006,2,5895943,Downtown,1,607,112903
1006,2,5895941,Downtown,1,603,112903
1006,2,5895939,Downtown,1,602,112903
1006,2,5896090,Downtown,1,609,112903
1006,1,5895691,Downtown,1,604,112903
1006,1,5895692,Downtown,1,603,112903
1006,1,5895693,Downtown,1,602,112903
1006,1,5895694,Downtown,1,601,112903
1006,3,5896275,Downtown,1,609,112904
1006,3,5896258,Downtown,1,606,112904
1006,2,5896091,Downtown,1,609,112904
1006,2,5896003,Downtown,1,606,112904
1006,1,5895766,Downtown,1,652,112904
1006,1,5895767,Downtown,1,605,112904
1071,3,5896401,Downtown,1,3891,112905
1071,3,5896398,Downtown,1,9792,112905
1071,3,5896396,Downtown,1,7108,112905
1071,3,5896394,Downtown,1,9793,112905
1071,3,5896392,Downtown,1,9791,112905
1071,3,5896390,Downtown,1,3891,112905
1071,3,5896388,Downtown,1,9792,112905
1071,3,5896386,Downtown,1,7108,112905
1071,3,5896383,Downtown,1,9793,112905
1071,3,5896381,Downtown,1,7112,112905
1071,3,5896379,Downtown,1,7102,112905
1071,3,5896377,Downtown,1,7107,112905
1071,3,5896374,Downtown,1,7101,112905
1071,3,5896372,Downtown,1,7108,112905
1071,3,5896369,Downtown,1,7111,112905
1071,3,5896367,Downtown,1,7109,112905
1071,3,5896365,Downtown,1,7112,112905
1071,3,5896363,Downtown,1,7105,112905
1071,3,5896361,Downtown,1,7103,112905
1071,3,5896359,Downtown,1,7102,112905
1071,3,5896357,Downtown,1,7107,112905
1071,3,5896355,Downtown,1,7110,112905
1071,3,5896353,Downtown,1,7101,112905
1071,3,5896351,Downtown,1,7104,112905
1071,3,5896349,Downtown,1,7108,112905
1071,3,5896347,Downtown,1,7111,112905
1071,3,5896345,Downtown,1,7106,112905
1071,3,5896343,Downtown,1,7109,112905
1071,3,5896341,Downtown,1,7112,112905
1071,3,5896339,Downtown,1,7105,112905
1071,3,5896337,Downtown,1,7103,112905
1071,3,5896335,Downtown,1,7102,112905
1071,3,5896333,Downtown,1,7107,112905
1071,3,5896331,Downtown,1,7110,112905
1071,3,5896329,Downtown,1,7101,112905
1071,3,5896327,Downtown,1,7104,112905
1071,3,5896325,Downtown,1,7108,112905
1071,3,5896323,Downtown,1,7111,112905
1071,3,5896321,Downtown,1,7106,112905
1071,3,5896319,Downtown,1,7109,112905
1071,3,5896317,Downtown,1,7112,112905
1071,3,5896315,Downtown,1,7105,112905
1071,3,5896313,Downtown,1,7103,112905
1071,3,5896311,Downtown,1,7102,112905
1071,3,5896309,Downtown,1,7107,112905
1071,3,5896307,Downtown,1,7110,112905
1071,3,5896305,Downtown,1,7101,112905
1006,1,5895667,Downtown,1,603,112903
1006,1,5895772,Downtown,1,602,112903
1006,1,5895743,Downtown,1,610,112903
1006,1,5895668,Downtown,1,605,112903
1006,1,5895742,Downtown,1,609,112903
1006,1,5895739,Downtown,1,607,112903
1006,1,5895669,Downtown,1,606,112903
1071,3,5896289,Downtown,1,7103,112905
1071,3,5896287,Downtown,1,7102,112905
1071,3,5896285,Downtown,1,7107,112905
1071,3,5896283,Downtown,1,7110,112905
1071,3,5896281,Downtown,1,7101,112905
1071,3,5896279,Downtown,1,7104,112905
1071,3,5896277,Downtown,1,7108,112905
1071,3,5896274,Downtown,1,7106,112905
1071,3,5896272,Downtown,1,7109,112905
1071,3,5896270,Downtown,1,7105,112905
1071,3,5896268,Downtown,1,7103,112905
1071,3,5896266,Downtown,1,7102,112905
1071,3,5896264,Downtown,1,7107,112905
1071,3,5896262,Downtown,1,7101,112905
1071,3,5896260,Downtown,1,7104,112905
1071,3,5896257,Downtown,1,7106,112905
1071,3,5896255,Downtown,1,7105,112905
1071,3,5896253,Downtown,1,7103,112905
1071,3,5896251,Downtown,1,7102,112905
1071,3,5896249,Downtown,1,7101,112905
1071,2,5895990,Downtown,1,3891,112905
1071,2,5895988,Downtown,1,9792,112905
1071,2,5895986,Downtown,1,7108,112905
1071,2,5895984,Downtown,1,9793,112905
1071,2,5895982,Downtown,1,9791,112905
1071,2,5895980,Downtown,1,3891,112905
1071,2,5895978,Downtown,1,9792,112905
1071,2,5895976,Downtown,1,7108,112905
1071,2,5895974,Downtown,1,9793,112905
1071,2,5895972,Downtown,1,7112,112905
1071,2,5895970,Downtown,1,7102,112905
1071,2,5895968,Downtown,1,7107,112905
1071,2,5895964,Downtown,1,7101,112905
1071,2,5895963,Downtown,1,7108,112905
1071,2,5895960,Downtown,1,7111,112905
1071,2,5895958,Downtown,1,7109,112905
1071,2,5895956,Downtown,1,7112,112905
1071,2,5895954,Downtown,1,7105,112905
1071,2,5895952,Downtown,1,7103,112905
1071,2,5895950,Downtown,1,7102,112905
1071,2,5895948,Downtown,1,7107,112905
1071,2,5895946,Downtown,1,7110,112905
1071,2,5895944,Downtown,1,7101,112905
1071,2,5895942,Downtown,1,7104,112905
1071,2,5895940,Downtown,1,7108,112905
1071,2,5895938,Downtown,1,7111,112905
1071,2,5896089,Downtown,1,7106,112905
1071,2,5896087,Downtown,1,7109,112905
1071,2,5896085,Downtown,1,7112,112905
1071,2,5896083,Downtown,1,7105,112905
1071,2,5896081,Downtown,1,7103,112905
1071,2,5896079,Downtown,1,7102,112905
1071,2,5896077,Downtown,1,7107,112905
1071,2,5896075,Downtown,1,7110,112905
1071,2,5896073,Downtown,1,7101,112905
1071,2,5896071,Downtown,1,7104,112905
1071,2,5896069,Downtown,1,7108,112905
1006,1,5895684,Downtown,1,601,112903
1006,1,5895685,Downtown,1,610,112903
1006,1,5895686,Downtown,1,605,112903
1006,1,5895687,Downtown,1,609,112903
1006,1,5895688,Downtown,1,608,112903
1006,1,5895689,Downtown,1,607,112903
1006,1,5895690,Downtown,1,606,112903
1071,2,5896053,Downtown,1,7107,112905
1071,2,5896051,Downtown,1,7110,112905
1071,2,5896049,Downtown,1,7101,112905
1071,2,5896047,Downtown,1,7104,112905
1071,2,5896045,Downtown,1,7108,112905
1071,2,5896043,Downtown,1,7111,112905
1071,2,5896041,Downtown,1,7106,112905
1071,2,5896039,Downtown,1,7109,112905
1071,2,5896037,Downtown,1,7112,112905
1071,2,5896035,Downtown,1,7105,112905
1071,2,5896033,Downtown,1,7103,112905
1071,2,5896031,Downtown,1,7102,112905
1071,2,5896029,Downtown,1,7107,112905
1071,2,5896027,Downtown,1,7110,112905
1071,2,5896025,Downtown,1,7101,112905
1071,2,5896023,Downtown,1,7104,112905
1071,2,5896021,Downtown,1,7108,112905
1071,2,5896019,Downtown,1,7106,112905
1071,2,5896017,Downtown,1,7109,112905
1071,2,5896015,Downtown,1,7105,112905
1071,2,5896013,Downtown,1,7103,112905
1071,2,5896011,Downtown,1,7102,112905
1071,2,5896009,Downtown,1,7107,112905
1071,2,5896007,Downtown,1,7101,112905
1071,2,5896005,Downtown,1,7104,112905
1071,2,5896002,Downtown,1,7106,112905
1071,2,5896000,Downtown,1,7105,112905
1071,2,5895998,Downtown,1,7103,112905
1071,2,5895996,Downtown,1,7102,112905
1071,2,5895994,Downtown,1,7101,112905
1071,1,5895775,Downtown,1,3891,112905
1071,1,5895695,Downtown,1,9792,112905
1071,1,5895696,Downtown,1,7108,112905
1071,1,5895658,Downtown,1,9793,112905
1071,1,5895654,Downtown,1,9791,112905
1071,1,5895657,Downtown,1,3891,112905
1071,1,5895656,Downtown,1,9792,112905
1071,1,5895655,Downtown,1,7108,112905
1071,1,5895770,Downtown,1,7106,112905
1071,1,5895653,Downtown,1,7103,112905
1071,1,5895773,Downtown,1,7102,112905
1071,1,5895741,Downtown,1,7101,112905
1071,1,5895652,Downtown,1,7111,112905
1071,1,5895651,Downtown,1,7110,112905
1071,1,5895740,Downtown,1,7108,112905
1071,1,5895650,Downtown,1,7106,112905
1071,1,5895649,Downtown,1,7151,112905
1071,1,5895647,Downtown,1,7105,112905
1071,1,5895646,Downtown,1,7103,112905
1071,1,5895645,Downtown,1,7113,112905
1071,1,5895648,Downtown,1,7102,112905
1071,1,5895643,Downtown,1,7152,112905
1071,1,5895642,Downtown,1,7101,112905
1071,1,5895641,Downtown,1,7112,112905
1071,1,5895640,Downtown,1,7111,112905
1071,1,5895639,Downtown,1,7104,112905
1071,1,5895638,Downtown,1,7110,112905
1071,3,5896303,Downtown,1,7104,112905
1071,3,5896301,Downtown,1,7108,112905
1071,3,5896299,Downtown,1,7111,112905
1071,3,5896297,Downtown,1,7106,112905
1071,3,5896295,Downtown,1,7109,112905
1071,3,5896293,Downtown,1,7112,112905
1071,3,5896291,Downtown,1,7105,112905
1071,1,5895637,Downtown,1,7109,112905
1071,1,5895636,Downtown,1,7108,112905
1071,1,5895635,Downtown,1,7106,112905
1071,1,5895634,Downtown,1,7151,112905
1071,1,5895633,Downtown,1,7105,112905
1071,1,5895632,Downtown,1,7103,112905
1071,1,5895631,Downtown,1,7113,112905
1071,1,5895630,Downtown,1,7102,112905
1071,1,5895629,Downtown,1,7101,112905
1071,1,5895628,Downtown,1,7112,112905
1071,1,5895627,Downtown,1,7111,112905
1071,1,5895626,Downtown,1,7104,112905
1071,1,5895625,Downtown,1,7110,112905
1071,1,5895624,Downtown,1,7109,112905
1071,1,5895623,Downtown,1,7108,112905
1071,1,5895622,Downtown,1,7106,112905
1071,1,5895621,Downtown,1,7105,112905
1071,1,5895620,Downtown,1,7103,112905
1071,1,5895619,Downtown,1,7113,112905
1071,1,5895618,Downtown,1,7102,112905
1071,1,5895617,Downtown,1,7101,112905
1071,1,5895616,Downtown,1,7112,112905
1071,1,5895615,Downtown,1,7111,112905
1071,1,5895614,Downtown,1,7104,112905
1071,1,5895613,Downtown,1,7110,112905
1071,1,5895612,Downtown,1,7109,112905
1071,1,5895611,Downtown,1,7108,112905
1071,1,5895610,Downtown,1,7106,112905
1071,1,5895609,Downtown,1,7105,112905
1071,1,5895608,Downtown,1,7103,112905
1071,1,5895607,Downtown,1,7113,112905
1071,1,5895606,Downtown,1,7102,112905
1071,1,5895605,Downtown,1,7101,112905
1071,1,5895604,Downtown,1,7112,112905
1071,1,5895765,Downtown,1,7111,112905
1071,1,5895764,Downtown,1,7104,112905
1071,1,5895763,Downtown,1,7110,112905
1071,1,5895762,Downtown,1,7109,112905
1071,1,5895761,Downtown,1,7108,112905
1071,1,5895760,Downtown,1,7106,112905
1071,1,5895759,Downtown,1,7105,112905
1071,1,5895749,Downtown,1,7108,112905
1071,1,5895748,Downtown,1,7106,112905
1071,1,5895747,Downtown,1,7105,112905
1071,1,5895745,Downtown,1,7103,112905
1071,1,5895744,Downtown,1,7102,112905
1071,1,5895746,Downtown,1,7101,112905
1072,1,5895758,Downtown,1,7103,112906
1072,1,5895757,Downtown,1,7113,112906
1072,1,5895756,Downtown,1,7102,112906
1072,1,5895644,Downtown,1,7101,112906
1072,1,5895755,Downtown,1,7112,112906
1072,1,5895754,Downtown,1,7107,112906
1072,1,5895753,Downtown,1,7111,112906
1072,1,5895752,Downtown,1,7104,112906
1072,1,5895751,Downtown,1,7110,112906
1072,1,5895750,Downtown,1,7109,112906
1071,2,5896067,Downtown,1,7111,112905
1071,2,5896065,Downtown,1,7106,112905
1071,2,5896063,Downtown,1,7109,112905
1071,2,5896061,Downtown,1,7112,112905
1071,2,5896059,Downtown,1,7105,112905
1071,2,5896057,Downtown,1,7103,112905
1071,2,5896055,Downtown,1,7102,112905
1110,3,5898024,City College,0,805,112909
1110,3,5898025,City College,0,803,112909
1110,3,5898026,City College,0,811,112909
1110,3,5898027,City College,0,821,112909
1110,3,5898028,City College,0,801,112909
1110,3,5898029,City College,0,820,112909
1110,3,5898030,City College,0,812,112909
1110,3,5898031,City College,0,810,112909
1110,3,5898032,City College,0,807,112909
1110,3,5898033,City College,0,805,112909
1110,3,5898034,City College,0,803,112909
1110,3,5898035,City College,0,811,112909
1110,3,5898036,City College,0,821,112909
1108,1,5897480,Visitacion Valley,0,859,112907
1108,1,5897479,Visitacion Valley,0,858,112907
1108,1,5897507,Visitacion Valley,0,857,112907
1108,1,5897509,Visitacion Valley,0,856,112907
1108,1,5897511,Visitacion Valley,0,855,112907
1108,1,5897513,Visitacion Valley,0,865,112907
1108,1,5897515,Visitacion Valley,0,1482,112907
1110,3,5898088,City College,0,815,112909
1110,3,5898089,City College,0,821,112909
1110,3,5898090,City College,0,809,112909
1110,3,5898091,City College,0,801,112909
1110,3,5898092,City College,0,806,112909
1110,3,5898093,City College,0,814,112909
1110,3,5898094,City College,0,820,112909
1110,3,5898095,City College,0,813,112909
1110,3,5898096,City College,0,812,112909
1110,3,5898097,City College,0,810,112909
1110,3,5898098,City College,0,818,112909
1110,3,5898099,City College,0,808,112909
1110,3,5898100,City College,0,807,112909
1108,1,5897627,Visitacion Valley,0,864,112907
1108,1,5897518,Visitacion Valley,0,863,112907
1108,1,5897520,Visitacion Valley,0,862,112907
1108,1,5897522,Visitacion Valley,0,861,112907
1108,1,5897524,Visitacion Valley,0,860,112907
1108,1,5897526,Visitacion Valley,0,859,112907
1108,1,5897529,Visitacion Valley,0,858,112907
1108,1,5897531,Visitacion Valley,0,857,112907
1108,1,5897533,Visitacion Valley,0,856,112907
1108,1,5897535,Visitacion Valley,0,855,112907
1108,1,5897629,Visitacion Valley,0,865,112907
1108,1,5897537,Visitacion Valley,0,865,112907
1108,1,5897539,Visitacion Valley,0,864,112907
1108,1,5897544,Visitacion Valley,0,863,112907
1108,1,5897542,Visitacion Valley,0,862,112907
1108,1,5897546,Visitacion Valley,0,861,112907
1108,1,5897548,Visitacion Valley,0,860,112907
1108,1,5897550,Visitacion Valley,0,859,112907
1108,1,5897552,Visitacion Valley,0,858,112907
1108,1,5897554,Visitacion Valley,0,857,112907
1108,1,5897556,Visitacion Valley,0,856,112907
1108,1,5897558,Visitacion Valley,0,855,112907
1109,1,5897506,City College,0,809,112908
1109,1,5897508,City College,0,807,112908
1109,1,5897510,City College,0,816,112908
1109,1,5897512,City College,0,806,112908
1109,1,5897514,City College,0,851,112908
1109,1,5897516,City College,0,820,112908
1109,1,5897517,City College,0,805,112908
1109,1,5897519,City College,0,812,112908
1109,1,5897521,City College,0,854,112908
1109,1,5897523,City College,0,803,112908
1109,1,5897525,City College,0,802,112908
1109,1,5897527,City College,0,818,112908
1109,1,5897528,City College,0,808,112908
1109,1,5897530,City College,0,852,112908
1109,1,5897532,City College,0,815,112908
1109,1,5897534,City College,0,801,112908
1109,1,5897536,City College,0,814,112908
1109,1,5897540,City College,0,866,112908
1109,1,5897538,City College,0,866,112908
1109,1,5897541,City College,0,821,112908
1109,1,5897543,City College,0,804,112908
1109,1,5897545,City College,0,813,112908
1109,1,5897547,City College,0,811,112908
1109,1,5897549,City College,0,810,112908
1109,1,5897551,City College,0,853,112908
1109,1,5897553,City College,0,809,112908
1109,1,5897555,City College,0,807,112908
1109,1,5897557,City College,0,816,112908
1110,3,5898023,City College,0,807,112909
1110,2,5897784,City College,0,812,112909
1110,2,5897785,City College,0,810,112909
1110,2,5897786,City College,0,807,112909
1110,2,5897787,City College,0,805,112909
1110,2,5897788,City College,0,803,112909
1110,2,5897789,City College,0,811,112909
1110,2,5897790,City College,0,821,112909
1110,2,5897791,City College,0,801,112909
1110,2,5897792,City College,0,820,112909
1110,2,5897793,City College,0,812,112909
1110,2,5897794,City College,0,810,112909
1110,2,5897795,City College,0,808,112909
1110,2,5897796,City College,0,807,112909
1110,3,5898037,City College,0,801,112909
1110,3,5898038,City College,0,820,112909
